# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
lcpA_2	ENSB:CDt65bdnEt97-dt	ENSB:CDt65bdnEt97-dt	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ldtA	ENSB:5T9GaW6pors230h	ENSB:5T9GaW6pors230h	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ldtB	ENSB:aKAzo2BYbyAuYtz	ENSB:aKAzo2BYbyAuYtz	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
lepA	ENSB:8Q8l-X3iFrfgMcv	ENSB:8Q8l-X3iFrfgMcv	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
lepB	ENSB:vgtlCR2MYTErnh0	ENSB:vgtlCR2MYTErnh0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
leuA	ENSB:5-PQ_1kyXhV0BuO	ENSB:5-PQ_1kyXhV0BuO	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
leuB	ENSB:62utQ0Tk3M4M09d	ENSB:62utQ0Tk3M4M09d	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
leuC	ENSB:J-xINkoWbMAA_iL	ENSB:J-xINkoWbMAA_iL	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
leuD	ENSB:JH1jsb_zdbHcuH6	ENSB:JH1jsb_zdbHcuH6	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
leuS	ENSB:x_9WBeRY7oSAU0S	ENSB:x_9WBeRY7oSAU0S	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
lgt	ENSB:_ZoiqN20u2IwNf1	ENSB:_ZoiqN20u2IwNf1	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ligA	ENSB:yAj3pxNNriA7gBL	ENSB:yAj3pxNNriA7gBL	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ligD	ENSB:JBHeQfsWU8zJ49D	ENSB:JBHeQfsWU8zJ49D	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
lipF	ENSB:cGSsO09yMBunoK-	ENSB:cGSsO09yMBunoK-	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
lipY_1	ENSB:TpS1i-c0i8jq7UO	ENSB:TpS1i-c0i8jq7UO	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
lipY_2	ENSB:wE_dFI_wkCZSB-I	ENSB:wE_dFI_wkCZSB-I	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
lipY_3	ENSB:YD5NqL792ayOCCr	ENSB:YD5NqL792ayOCCr	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
lldD	ENSB:zA9QFP6s1D9B7ve	ENSB:zA9QFP6s1D9B7ve	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
log	ENSB:-XeqsWc68S1ySrc	ENSB:-XeqsWc68S1ySrc	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
lpdA_1	ENSB:YJ-4W6_xx8xiccU	ENSB:YJ-4W6_xx8xiccU	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
lpdA_2	ENSB:MmpYYhHDtjO6lb5	ENSB:MmpYYhHDtjO6lb5	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
lpdC	ENSB:8EE_Nd-8m9TAexA	ENSB:8EE_Nd-8m9TAexA	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
lppK	ENSB:_urADfiRuyXLG7z	ENSB:_urADfiRuyXLG7z	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
lppM	ENSB:ebVfDbEk_USN9Iv	ENSB:ebVfDbEk_USN9Iv	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
lpqB	ENSB:SzYpi4ZUTI1VdRQ	ENSB:SzYpi4ZUTI1VdRQ	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
lpqH	ENSB:nXPEXYcPKv9cPcl	ENSB:nXPEXYcPKv9cPcl	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lpqI	ENSB:f9_5JaSKG08H_k0	ENSB:f9_5JaSKG08H_k0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
lpqY	ENSB:_PxFVnOJeLf1gJV	ENSB:_PxFVnOJeLf1gJV	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lprB	ENSB:INFfpiahUDii7r4	ENSB:INFfpiahUDii7r4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
lprE	ENSB:XgH3VnOoTh5ykWH	ENSB:XgH3VnOoTh5ykWH	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
lprG	ENSB:2lZm5gYnA8IREO5	ENSB:2lZm5gYnA8IREO5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lprN	ENSB:IpTR2o6OMXhvx7O	ENSB:IpTR2o6OMXhvx7O	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
lprQ	ENSB:n09IH9gMB7GEuHJ	ENSB:n09IH9gMB7GEuHJ	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lspA	ENSB:BR2xlfWiy1bjSdV	ENSB:BR2xlfWiy1bjSdV	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
lsr2	ENSB:t1D4bvntQDn2Qr3	ENSB:t1D4bvntQDn2Qr3	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
lucA	ENSB:zwiz8LpDmx00Wub	ENSB:zwiz8LpDmx00Wub	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
lysA	ENSB:8w82OXIA5DFlxKB	ENSB:8w82OXIA5DFlxKB	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
lysS1	ENSB:2qM79QTFglAhIUq	ENSB:2qM79QTFglAhIUq	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
lysX	ENSB:X0y6Aj-rSdm0UMn	ENSB:X0y6Aj-rSdm0UMn	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
mak	ENSB:gtP772CNE95KPFn	ENSB:gtP772CNE95KPFn	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
manA	ENSB:LZBfrCpvPrQOR1T	ENSB:LZBfrCpvPrQOR1T	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
map-1	ENSB:-s4dILrxm5gEjam	ENSB:-s4dILrxm5gEjam	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mas	ENSB:xDi2v6atjF7Qx9A	ENSB:xDi2v6atjF7Qx9A	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mazF3	ENSB:So2jT3mt0lf8SSO	ENSB:So2jT3mt0lf8SSO	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mca	ENSB:UmV_NzKzrSwjtTp	ENSB:UmV_NzKzrSwjtTp	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
mct	ENSB:Mh4OLGgtRrkBBUX	ENSB:Mh4OLGgtRrkBBUX	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mctB	ENSB:JJ_K63Q1yb7KTaX	ENSB:JJ_K63Q1yb7KTaX	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mdh	ENSB:xwQDuHGAtuhzEvT	ENSB:xwQDuHGAtuhzEvT	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
menA	ENSB:G4FRfOZZyHgFx5m	ENSB:G4FRfOZZyHgFx5m	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
menE_1	ENSB:YxVlFxQ67sTWLHR	ENSB:YxVlFxQ67sTWLHR	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
menF_1	ENSB:Dgtx8VREWqwugxm	ENSB:Dgtx8VREWqwugxm	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
menF_2	ENSB:wxApF--E0HHYcLD	ENSB:wxApF--E0HHYcLD	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1
menH_2	ENSB:e08LbS8-OIimUa8	ENSB:e08LbS8-OIimUa8	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
metB	ENSB:n5CmfoLyCyUpWLl	ENSB:n5CmfoLyCyUpWLl	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
metE	ENSB:ChFW-Rme3R1VEf8	ENSB:ChFW-Rme3R1VEf8	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
metG	ENSB:-P8NdghZhLAAHl6	ENSB:-P8NdghZhLAAHl6	protein_coding	0	0	1	4	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1
metH	ENSB:sn45UvsyR_IiIIX	ENSB:sn45UvsyR_IiIIX	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
metK	ENSB:1fxKkE5L7mi-e9D	ENSB:1fxKkE5L7mi-e9D	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
metZ_1	ENSB:0KQ0KKqVuOfu9Bt	ENSB:0KQ0KKqVuOfu9Bt	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
mez	ENSB:G6knnfMQeB8zFDQ	ENSB:G6knnfMQeB8zFDQ	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mfd	ENSB:I68RWL7PUl_NXhp	ENSB:I68RWL7PUl_NXhp	protein_coding	0	0	3	2	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
mhuD	ENSB:YTXmg5IdRx_Htn0	ENSB:YTXmg5IdRx_Htn0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
miaA	ENSB:oUHF490c5dv2Gga	ENSB:oUHF490c5dv2Gga	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
miaB	ENSB:78VLqQSxmUTr9Jx	ENSB:78VLqQSxmUTr9Jx	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
mkl	ENSB:XqjDzvwerRtIGLk	ENSB:XqjDzvwerRtIGLk	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
mku	ENSB:nKUixd8GI8mP3en	ENSB:nKUixd8GI8mP3en	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
mmaA1	ENSB:Z6yRcrigaKRtmi8	ENSB:Z6yRcrigaKRtmi8	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
mmaA2	ENSB:AbgYY8ZDm1Qqr81	ENSB:AbgYY8ZDm1Qqr81	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmaA3_1	ENSB:aEWJC-ISBkYXdF-	ENSB:aEWJC-ISBkYXdF-	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmaA3_2	ENSB:7o2SUNTv7_q1q2j	ENSB:7o2SUNTv7_q1q2j	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmaA3_3	ENSB:RaKeRcCimoS9bea	ENSB:RaKeRcCimoS9bea	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmaA4	ENSB:KdqpNyD6etKHp97	ENSB:KdqpNyD6etKHp97	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmcO	ENSB:RP0-uUEjES9cJeS	ENSB:RP0-uUEjES9cJeS	protein_coding	0	0	1	3	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0
mmpI	ENSB:zEkLnPKTJpbGUfL	ENSB:zEkLnPKTJpbGUfL	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmpL2	ENSB:h8YHLsIOAS3O3b2	ENSB:h8YHLsIOAS3O3b2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmpL3	ENSB:ggHf5hF6ZjCrTKc	ENSB:ggHf5hF6ZjCrTKc	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
mmpL4_1	ENSB:Zi16b4cz-XHBN3K	ENSB:Zi16b4cz-XHBN3K	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mmpL4_2	ENSB:7oHc6E6-vTyInrx	ENSB:7oHc6E6-vTyInrx	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mmpS4	ENSB:aPnHwzn-YzQ4GRe	ENSB:aPnHwzn-YzQ4GRe	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mmr	ENSB:DWZ0zghN7OI_g8p	ENSB:DWZ0zghN7OI_g8p	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
mmuM	ENSB:AaIV0qRiyoyZI6L	ENSB:AaIV0qRiyoyZI6L	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
mnmA	ENSB:rq9MN0_FoJkytOS	ENSB:rq9MN0_FoJkytOS	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mntB	ENSB:5MVH-_MYe3-26q9	ENSB:5MVH-_MYe3-26q9	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mntH_1	ENSB:822uIi4gvJRk90N	ENSB:822uIi4gvJRk90N	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mntH_2	ENSB:ns8tBTEIPfU_bFD	ENSB:ns8tBTEIPfU_bFD	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
moaC_1	ENSB:HhGD9todFRJERF9	ENSB:HhGD9todFRJERF9	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
moaC_2	ENSB:sUCdncRdQTHEi9c	ENSB:sUCdncRdQTHEi9c	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mobA	ENSB:rAgwG-gopU1UEjK	ENSB:rAgwG-gopU1UEjK	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
modC	ENSB:pZ9dv09JhxmX6wl	ENSB:pZ9dv09JhxmX6wl	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
moeZ	ENSB:-9tL1pbr_XcpGoL	ENSB:-9tL1pbr_XcpGoL	protein_coding	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2
mpa	ENSB:r9PhFlrrNGjBzXg	ENSB:r9PhFlrrNGjBzXg	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mprA	ENSB:x5eVcOpwVI_Cufz	ENSB:x5eVcOpwVI_Cufz	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mprB	ENSB:lRVkGk9kf41md-3	ENSB:lRVkGk9kf41md-3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mptA	ENSB:1c-scKUcbzBL5f_	ENSB:1c-scKUcbzBL5f_	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mqo	ENSB:DWNCV-6USM1nY7L	ENSB:DWNCV-6USM1nY7L	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
mraY	ENSB:oUGesKxljCcVR76	ENSB:oUGesKxljCcVR76	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mraZ	ENSB:5eTeE_kEjt8m7AM	ENSB:5eTeE_kEjt8m7AM	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mrp	ENSB:ATIOL6X4bcRG4D0	ENSB:ATIOL6X4bcRG4D0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mscL	ENSB:oxwuRLzEUcaif8M	ENSB:oxwuRLzEUcaif8M	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mshA_1	ENSB:30lV-bpGf0BoBiw	ENSB:30lV-bpGf0BoBiw	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
mshA_2	ENSB:X5b-8wrH0hHcK63	ENSB:X5b-8wrH0hHcK63	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
mshB	ENSB:Sy34uWQXW7AbwkD	ENSB:Sy34uWQXW7AbwkD	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
msiK	ENSB:dnjYiuMlFuvMmDE	ENSB:dnjYiuMlFuvMmDE	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
msl3	ENSB:dGIhrnll7HAdX2n	ENSB:dGIhrnll7HAdX2n	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
mtcA2	ENSB:_Y5cH39Z6snJT_N	ENSB:_Y5cH39Z6snJT_N	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mtnA	ENSB:E1oPzdpR5toKJyq	ENSB:E1oPzdpR5toKJyq	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mtnB	ENSB:HuUWASgTrSCUrMW	ENSB:HuUWASgTrSCUrMW	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mtnC	ENSB:hapUZpAoF3v_56y	ENSB:hapUZpAoF3v_56y	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mtnD	ENSB:59K0Z6n7DFHPBDh	ENSB:59K0Z6n7DFHPBDh	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
murA	ENSB:0u3hhkuRnMFU-eF	ENSB:0u3hhkuRnMFU-eF	protein_coding	0	1	0	66	0	0	0	0	66	0	0	0	0	0	0	0	0	1	0
murB	ENSB:wXxvhmErHqFILJj	ENSB:wXxvhmErHqFILJj	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
murC	ENSB:uU5uTniM6fKfu49	ENSB:uU5uTniM6fKfu49	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
murD	ENSB:xPtnw2wppGOxoFb	ENSB:xPtnw2wppGOxoFb	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
murE	ENSB:X8Fe_07OMV9v6qm	ENSB:X8Fe_07OMV9v6qm	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
murF	ENSB:kIjP5pKDuuPqeQa	ENSB:kIjP5pKDuuPqeQa	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
murG	ENSB:zCAaipeig_zEegE	ENSB:zCAaipeig_zEegE	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
murI	ENSB:U8DvBbugIVFAbGC	ENSB:U8DvBbugIVFAbGC	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
murT	ENSB:bpPE3-65wVjzkx1	ENSB:bpPE3-65wVjzkx1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mutA	ENSB:JMNjVIuopV0JUtw	ENSB:JMNjVIuopV0JUtw	protein_coding	0	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
mutB	ENSB:01p7zDA-0G-voFS	ENSB:01p7zDA-0G-voFS	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
mutT1	ENSB:ZukPw6NFUycSXGa	ENSB:ZukPw6NFUycSXGa	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
mutT4	ENSB:IYd2eDIZL3cIjb5	ENSB:IYd2eDIZL3cIjb5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mutY	ENSB:isRu30HgFT2e34D	ENSB:isRu30HgFT2e34D	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mviN	ENSB:gy9RkTu1_wpZJIo	ENSB:gy9RkTu1_wpZJIo	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1
mycP1_1	ENSB:geAdaq_R9XHk9Sg	ENSB:geAdaq_R9XHk9Sg	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
mycP3	ENSB:T_wztCOU9X44R6A	ENSB:T_wztCOU9X44R6A	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
mycP5	ENSB:X8RGxw5GcBN2_dq	ENSB:X8RGxw5GcBN2_dq	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nadA	ENSB:VN7Qt49GgEfO6-T	ENSB:VN7Qt49GgEfO6-T	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
nadB	ENSB:Hb504eFnK1noxqC	ENSB:Hb504eFnK1noxqC	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
nadC	ENSB:mk_B8bmXWlxzr8J	ENSB:mk_B8bmXWlxzr8J	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
nadD	ENSB:H8ZuDG3Yxq-H8zR	ENSB:H8ZuDG3Yxq-H8zR	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
nadE	ENSB:BYFQ746euTvcNFK	ENSB:BYFQ746euTvcNFK	protein_coding	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
nanK	ENSB:eRiDoWa27mDrSD1	ENSB:eRiDoWa27mDrSD1	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
narG_1	ENSB:GHV17IcAAukFW7F	ENSB:GHV17IcAAukFW7F	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
narG_2	ENSB:513mB4RmofqihrB	ENSB:513mB4RmofqihrB	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
narG_3	ENSB:FJst4CwCc3-wDOy	ENSB:FJst4CwCc3-wDOy	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
narH	ENSB:la4ynZ066oYunC1	ENSB:la4ynZ066oYunC1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
narX_1	ENSB:jt-wNUH2zKZNLFM	ENSB:jt-wNUH2zKZNLFM	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
narX_2	ENSB:BiiEuvuCC1ryk1H	ENSB:BiiEuvuCC1ryk1H	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ndkA	ENSB:3eJJTgzYVH196PD	ENSB:3eJJTgzYVH196PD	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
nei1	ENSB:eNKpDs-PzMhnhEG	ENSB:eNKpDs-PzMhnhEG	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
nifH	ENSB:zZOjGVwoRHBLt8g	ENSB:zZOjGVwoRHBLt8g	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
nnr	ENSB:l-4-_RvK-fZ-6di	ENSB:l-4-_RvK-fZ-6di	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
norW	ENSB:0PnnIDf-Yp6UqGq	ENSB:0PnnIDf-Yp6UqGq	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
npt	ENSB:GwiqH8e9IrQ9Ow_	ENSB:GwiqH8e9IrQ9Ow_	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
nrdB	ENSB:sqWx1UV_cDN5fPD	ENSB:sqWx1UV_cDN5fPD	protein_coding	1	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
nrdE	ENSB:KFKgnJnjzcPl4z7	ENSB:KFKgnJnjzcPl4z7	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
nrdF2	ENSB:kgks0VZmJsjgY9G	ENSB:kgks0VZmJsjgY9G	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nrdH	ENSB:7RpTIGAKsI4HmlU	ENSB:7RpTIGAKsI4HmlU	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
nrdI	ENSB:Dtszex3B57ttRrb	ENSB:Dtszex3B57ttRrb	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
nucS	ENSB:CGBX1QsIrAUN8d6	ENSB:CGBX1QsIrAUN8d6	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
nusB	ENSB:wz7Xevwt9gM5gza	ENSB:wz7Xevwt9gM5gza	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
oatA	ENSB:YkHtq6N0SaR857W	ENSB:YkHtq6N0SaR857W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
